
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3,4,5
L2_REG_LAMBDA=0.0
LABELS_DATA_FILE=./nlp_features/econ_health_onehotlabels.npy
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
SENTENCES_DATA_FILE=./nlp_features/econ_health_sentences_list_of_strings.npy
UNROLLED_LSTM=False

Loading data...
Vocabulary Size: 12499
Train/Dev split: 2610/289
Writing to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215

2017-03-02T23:32:23.042916: step 1, loss 3.72976, acc 0.34375
2017-03-02T23:33:14.566216: step 360, loss 0.744375, acc 0.75
2017-03-02T23:33:14.665163: step 361, loss 0.651542, acc 0.734375
2017-03-02T23:33:14.767288: step 362, loss 0.779116, acc 0.75
2017-03-02T23:33:14.870457: step 363, loss 0.538727, acc 0.78125
2017-03-02T23:33:14.973233: step 364, loss 0.805359, acc 0.65625
2017-03-02T23:33:15.081773: step 365, loss 0.686411, acc 0.71875
2017-03-02T23:33:15.181814: step 366, loss 0.607058, acc 0.734375
2017-03-02T23:33:15.281009: step 367, loss 0.878698, acc 0.65625
2017-03-02T23:33:15.383774: step 368, loss 0.757176, acc 0.6875
2017-03-02T23:33:15.478298: step 369, loss 0.737488, acc 0.68
2017-03-02T23:33:15.577553: step 370, loss 0.678538, acc 0.671875
2017-03-02T23:33:15.686554: step 371, loss 0.809804, acc 0.640625
2017-03-02T23:33:15.791623: step 372, loss 0.731775, acc 0.625
2017-03-02T23:33:15.895878: step 373, loss 0.89904, acc 0.625
2017-03-02T23:33:15.987964: step 374, loss 0.692266, acc 0.734375
2017-03-02T23:33:16.089743: step 375, loss 0.725182, acc 0.671875
2017-03-02T23:33:16.207407: step 376, loss 0.656512, acc 0.734375
2017-03-02T23:33:16.315445: step 377, loss 0.499525, acc 0.78125
2017-03-02T23:33:16.411524: step 378, loss 0.931194, acc 0.5625
2017-03-02T23:33:16.520808: step 379, loss 0.702099, acc 0.75
2017-03-02T23:33:16.630491: step 380, loss 0.67891, acc 0.6875
2017-03-02T23:33:16.724157: step 381, loss 0.727785, acc 0.65625
2017-03-02T23:33:16.822361: step 382, loss 0.817524, acc 0.671875
2017-03-02T23:33:16.929248: step 383, loss 0.808026, acc 0.625
2017-03-02T23:33:17.032830: step 384, loss 0.736711, acc 0.71875
2017-03-02T23:33:17.134257: step 385, loss 0.564628, acc 0.734375
2017-03-02T23:33:17.236432: step 386, loss 0.788325, acc 0.65625
2017-03-02T23:33:17.335225: step 387, loss 0.912259, acc 0.671875
2017-03-02T23:33:17.429268: step 388, loss 0.599315, acc 0.8125
2017-03-02T23:33:17.523073: step 389, loss 0.698674, acc 0.71875
2017-03-02T23:33:17.632087: step 390, loss 0.578869, acc 0.765625
2017-03-02T23:33:17.761005: step 391, loss 0.863105, acc 0.625
2017-03-02T23:33:17.865263: step 392, loss 0.554877, acc 0.78125
2017-03-02T23:33:17.971644: step 393, loss 0.779102, acc 0.640625
2017-03-02T23:33:18.078493: step 394, loss 0.692755, acc 0.765625
2017-03-02T23:33:18.181432: step 395, loss 0.628064, acc 0.765625
2017-03-02T23:33:18.277381: step 396, loss 0.747515, acc 0.671875
2017-03-02T23:33:18.376761: step 397, loss 0.642441, acc 0.71875
2017-03-02T23:33:18.483117: step 398, loss 0.93099, acc 0.6875
2017-03-02T23:33:18.578685: step 399, loss 0.44633, acc 0.8125
2017-03-02T23:33:18.693857: step 400, loss 0.728818, acc 0.703125

Evaluation:
2017-03-02T23:33:18.755011: step 400, loss 1.13989, acc 0.557093

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-400

2017-03-02T23:33:19.186623: step 401, loss 0.724271, acc 0.71875
2017-03-02T23:33:19.294542: step 402, loss 0.667786, acc 0.734375
2017-03-02T23:33:19.398866: step 403, loss 0.860579, acc 0.671875
2017-03-02T23:33:19.533319: step 404, loss 0.523905, acc 0.734375
2017-03-02T23:33:19.642240: step 405, loss 0.829899, acc 0.6875
2017-03-02T23:33:19.740582: step 406, loss 0.621596, acc 0.734375
2017-03-02T23:33:19.835368: step 407, loss 0.906369, acc 0.625
2017-03-02T23:33:19.941813: step 408, loss 0.751836, acc 0.640625
2017-03-02T23:33:20.051106: step 409, loss 1.00102, acc 0.609375
2017-03-02T23:33:20.161174: step 410, loss 0.866139, acc 0.7
2017-03-02T23:33:20.270018: step 411, loss 0.60261, acc 0.75
2017-03-02T23:33:20.385318: step 412, loss 0.667837, acc 0.75
2017-03-02T23:33:20.476587: step 413, loss 0.752211, acc 0.765625
2017-03-02T23:33:20.587134: step 414, loss 0.635336, acc 0.734375
2017-03-02T23:33:20.699909: step 415, loss 0.60103, acc 0.734375
2017-03-02T23:33:20.810998: step 416, loss 0.627916, acc 0.75
2017-03-02T23:33:20.913244: step 417, loss 0.560077, acc 0.78125
2017-03-02T23:33:21.013440: step 418, loss 0.558439, acc 0.796875
2017-03-02T23:33:21.117011: step 419, loss 0.464408, acc 0.765625
2017-03-02T23:33:21.212695: step 420, loss 0.709972, acc 0.703125
2017-03-02T23:33:21.305672: step 421, loss 0.567559, acc 0.71875
2017-03-02T23:33:21.405469: step 422, loss 0.520483, acc 0.8125
2017-03-02T23:33:21.513499: step 423, loss 0.645014, acc 0.734375
2017-03-02T23:33:21.618662: step 424, loss 0.576097, acc 0.75
2017-03-02T23:33:21.725599: step 425, loss 0.537955, acc 0.765625
2017-03-02T23:33:21.828189: step 426, loss 0.610071, acc 0.71875
2017-03-02T23:33:21.931472: step 427, loss 0.547409, acc 0.734375
2017-03-02T23:33:22.018802: step 428, loss 0.698071, acc 0.765625
2017-03-02T23:33:22.123170: step 429, loss 0.79053, acc 0.609375
2017-03-02T23:33:22.231439: step 430, loss 0.539449, acc 0.796875
2017-03-02T23:33:22.337013: step 431, loss 0.673125, acc 0.75
2017-03-02T23:33:22.440084: step 432, loss 0.564377, acc 0.765625
2017-03-02T23:33:22.542369: step 433, loss 0.704118, acc 0.71875
2017-03-02T23:33:22.652006: step 434, loss 0.609071, acc 0.78125
2017-03-02T23:33:22.743665: step 435, loss 0.615659, acc 0.765625
2017-03-02T23:33:22.843791: step 436, loss 0.541133, acc 0.78125
2017-03-02T23:33:22.948792: step 437, loss 0.653695, acc 0.796875
2017-03-02T23:33:23.060652: step 438, loss 0.682614, acc 0.671875
2017-03-02T23:33:23.175066: step 439, loss 0.732311, acc 0.671875
2017-03-02T23:33:23.278633: step 440, loss 0.584776, acc 0.8125
2017-03-02T23:33:23.382704: step 441, loss 0.652782, acc 0.71875
2017-03-02T23:33:23.474795: step 442, loss 0.539776, acc 0.71875
2017-03-02T23:33:23.571193: step 443, loss 0.864128, acc 0.71875
2017-03-02T23:33:23.676728: step 444, loss 0.433487, acc 0.796875
2017-03-02T23:33:23.781260: step 445, loss 0.61519, acc 0.796875
2017-03-02T23:33:23.884752: step 446, loss 0.651824, acc 0.734375
2017-03-02T23:33:23.988097: step 447, loss 0.462908, acc 0.78125
2017-03-02T23:33:24.094676: step 448, loss 0.619575, acc 0.734375
2017-03-02T23:33:24.201812: step 449, loss 0.683994, acc 0.640625
2017-03-02T23:33:24.293404: step 450, loss 0.703525, acc 0.75
2017-03-02T23:33:24.386582: step 451, loss 0.46344, acc 0.88
2017-03-02T23:33:24.492665: step 452, loss 0.712732, acc 0.78125
2017-03-02T23:33:24.597772: step 453, loss 0.37218, acc 0.859375
2017-03-02T23:33:24.707465: step 454, loss 0.766888, acc 0.734375
2017-03-02T23:33:24.805032: step 455, loss 0.406209, acc 0.84375
2017-03-02T23:33:24.913847: step 456, loss 0.374705, acc 0.796875
2017-03-02T23:33:25.010215: step 457, loss 0.533563, acc 0.796875
2017-03-02T23:33:25.106744: step 458, loss 0.732251, acc 0.703125
2017-03-02T23:33:25.210917: step 459, loss 0.755392, acc 0.71875
2017-03-02T23:33:25.316975: step 460, loss 0.639801, acc 0.765625
2017-03-02T23:33:25.418857: step 461, loss 0.603017, acc 0.78125
2017-03-02T23:33:25.527262: step 462, loss 0.552208, acc 0.75
2017-03-02T23:33:25.633332: step 463, loss 0.45742, acc 0.828125
2017-03-02T23:33:25.730978: step 464, loss 0.509367, acc 0.765625
2017-03-02T23:33:25.822416: step 465, loss 0.672007, acc 0.734375
2017-03-02T23:33:25.928166: step 466, loss 0.594944, acc 0.75
2017-03-02T23:33:26.062496: step 467, loss 0.638788, acc 0.71875
2017-03-02T23:33:26.165624: step 468, loss 0.4399, acc 0.8125
2017-03-02T23:33:26.273029: step 469, loss 0.619115, acc 0.75
2017-03-02T23:33:26.371343: step 470, loss 0.505868, acc 0.828125
2017-03-02T23:33:26.482188: step 471, loss 0.685298, acc 0.671875
2017-03-02T23:33:26.579751: step 472, loss 0.592985, acc 0.78125
2017-03-02T23:33:26.684116: step 473, loss 0.51912, acc 0.796875
2017-03-02T23:33:26.792175: step 474, loss 0.901378, acc 0.59375
2017-03-02T23:33:26.898669: step 475, loss 0.852893, acc 0.765625
2017-03-02T23:33:27.011954: step 476, loss 0.490216, acc 0.78125
2017-03-02T23:33:27.115006: step 477, loss 0.642421, acc 0.75
2017-03-02T23:33:27.226849: step 478, loss 0.425341, acc 0.8125
2017-03-02T23:33:27.316540: step 479, loss 0.49925, acc 0.8125
2017-03-02T23:33:27.432233: step 480, loss 0.74367, acc 0.703125
2017-03-02T23:33:27.547029: step 481, loss 0.638371, acc 0.765625
2017-03-02T23:33:27.647391: step 482, loss 0.532716, acc 0.75
2017-03-02T23:33:27.755469: step 483, loss 0.598163, acc 0.78125
2017-03-02T23:33:27.866615: step 484, loss 0.74483, acc 0.6875
2017-03-02T23:33:27.976799: step 485, loss 0.923027, acc 0.5625
2017-03-02T23:33:28.072235: step 486, loss 0.785553, acc 0.609375
2017-03-02T23:33:28.173749: step 487, loss 0.499362, acc 0.828125
2017-03-02T23:33:28.282067: step 488, loss 0.527168, acc 0.765625
2017-03-02T23:33:28.389841: step 489, loss 0.565803, acc 0.734375
2017-03-02T23:33:28.497409: step 490, loss 0.667993, acc 0.71875
2017-03-02T23:33:28.603091: step 491, loss 0.637407, acc 0.796875
2017-03-02T23:33:28.699101: step 492, loss 0.585357, acc 0.8
2017-03-02T23:33:28.790266: step 493, loss 0.458031, acc 0.765625
2017-03-02T23:33:28.891063: step 494, loss 0.36659, acc 0.875
2017-03-02T23:33:29.001182: step 495, loss 0.723471, acc 0.71875
2017-03-02T23:33:29.106387: step 496, loss 0.65253, acc 0.75
2017-03-02T23:33:29.216879: step 497, loss 0.545557, acc 0.734375
2017-03-02T23:33:29.310765: step 498, loss 0.564157, acc 0.734375
2017-03-02T23:33:29.418225: step 499, loss 0.476019, acc 0.796875
2017-03-02T23:33:29.508599: step 500, loss 0.810566, acc 0.65625

Evaluation:
2017-03-02T23:33:29.562348: step 500, loss 1.02443, acc 0.560554

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-500

2017-03-02T23:33:30.013651: step 501, loss 0.499045, acc 0.78125
2017-03-02T23:33:30.115700: step 502, loss 0.586582, acc 0.703125
2017-03-02T23:33:30.218185: step 503, loss 0.470816, acc 0.78125
2017-03-02T23:33:30.317349: step 504, loss 0.61873, acc 0.796875
2017-03-02T23:33:30.430011: step 505, loss 0.45085, acc 0.828125
2017-03-02T23:33:30.537584: step 506, loss 0.754146, acc 0.765625
2017-03-02T23:33:30.628473: step 507, loss 0.632794, acc 0.78125
2017-03-02T23:33:30.727243: step 508, loss 0.638114, acc 0.765625
2017-03-02T23:33:30.831898: step 509, loss 0.419146, acc 0.875
2017-03-02T23:33:30.942924: step 510, loss 0.568294, acc 0.71875
2017-03-02T23:33:31.031498: step 511, loss 0.578372, acc 0.75
2017-03-02T23:33:31.135692: step 512, loss 0.612619, acc 0.75
2017-03-02T23:33:31.242152: step 513, loss 0.579745, acc 0.75
2017-03-02T23:33:31.344379: step 514, loss 0.680781, acc 0.703125
2017-03-02T23:33:31.453132: step 515, loss 0.450899, acc 0.84375
2017-03-02T23:33:31.547768: step 516, loss 0.559393, acc 0.75
2017-03-02T23:33:31.662777: step 517, loss 0.449103, acc 0.828125
2017-03-02T23:33:31.752614: step 518, loss 0.471775, acc 0.78125
2017-03-02T23:33:31.857711: step 519, loss 0.625827, acc 0.765625
2017-03-02T23:33:31.962942: step 520, loss 0.381516, acc 0.84375
2017-03-02T23:33:32.071475: step 521, loss 0.671801, acc 0.75
2017-03-02T23:33:32.181523: step 522, loss 0.469312, acc 0.84375
2017-03-02T23:33:32.287139: step 523, loss 0.52792, acc 0.765625
2017-03-02T23:33:32.390926: step 524, loss 0.515058, acc 0.796875
2017-03-02T23:33:32.481753: step 525, loss 0.503426, acc 0.8125
2017-03-02T23:33:32.587489: step 526, loss 0.504923, acc 0.75
2017-03-02T23:33:32.714643: step 527, loss 0.527255, acc 0.734375
2017-03-02T23:33:32.829774: step 528, loss 0.747115, acc 0.671875
2017-03-02T23:33:32.929361: step 529, loss 0.66918, acc 0.703125
2017-03-02T23:33:33.029733: step 530, loss 0.506424, acc 0.765625
2017-03-02T23:33:33.133170: step 531, loss 0.624823, acc 0.734375
2017-03-02T23:33:33.221699: step 532, loss 0.438276, acc 0.796875
2017-03-02T23:33:33.311025: step 533, loss 0.441118, acc 0.78
2017-03-02T23:33:33.421612: step 534, loss 0.473657, acc 0.703125
2017-03-02T23:33:33.526304: step 535, loss 0.542037, acc 0.75
2017-03-02T23:33:33.643657: step 536, loss 0.462902, acc 0.859375
2017-03-02T23:33:33.749494: step 537, loss 0.379081, acc 0.859375
2017-03-02T23:33:33.851124: step 538, loss 0.4939, acc 0.78125
2017-03-02T23:33:33.940305: step 539, loss 0.456663, acc 0.84375
2017-03-02T23:33:34.055764: step 540, loss 0.369519, acc 0.828125
2017-03-02T23:33:34.162497: step 541, loss 0.54671, acc 0.75
2017-03-02T23:33:34.255367: step 542, loss 0.500038, acc 0.84375
2017-03-02T23:33:34.361879: step 543, loss 0.496625, acc 0.796875
2017-03-02T23:33:34.464812: step 544, loss 0.454837, acc 0.84375
2017-03-02T23:33:34.567476: step 545, loss 0.598609, acc 0.703125
2017-03-02T23:33:34.662596: step 546, loss 0.54104, acc 0.765625
2017-03-02T23:33:34.755066: step 547, loss 0.546793, acc 0.734375
2017-03-02T23:33:34.863005: step 548, loss 0.433881, acc 0.8125
2017-03-02T23:33:34.966582: step 549, loss 0.688287, acc 0.703125
2017-03-02T23:33:35.090375: step 550, loss 0.567554, acc 0.78125
2017-03-02T23:33:35.197533: step 551, loss 0.409298, acc 0.765625
2017-03-02T23:33:35.303966: step 552, loss 0.461411, acc 0.84375
2017-03-02T23:33:35.433864: step 553, loss 0.460191, acc 0.78125
2017-03-02T23:33:35.521753: step 554, loss 0.427044, acc 0.828125
2017-03-02T23:33:35.626133: step 555, loss 0.517586, acc 0.734375
2017-03-02T23:33:35.731325: step 556, loss 0.423215, acc 0.796875
2017-03-02T23:33:35.838769: step 557, loss 0.496805, acc 0.8125
2017-03-02T23:33:35.954700: step 558, loss 0.648079, acc 0.734375
2017-03-02T23:33:36.057950: step 559, loss 0.341954, acc 0.84375
2017-03-02T23:33:36.174977: step 560, loss 0.365585, acc 0.859375
2017-03-02T23:33:36.262106: step 561, loss 0.418638, acc 0.859375
2017-03-02T23:33:36.363479: step 562, loss 0.485198, acc 0.8125
2017-03-02T23:33:36.466172: step 563, loss 0.7876, acc 0.734375
2017-03-02T23:33:36.572119: step 564, loss 0.523146, acc 0.765625
2017-03-02T23:33:36.681643: step 565, loss 0.413351, acc 0.78125
2017-03-02T23:33:36.778970: step 566, loss 0.385683, acc 0.859375
2017-03-02T23:33:36.887416: step 567, loss 0.749316, acc 0.734375
2017-03-02T23:33:36.978998: step 568, loss 0.254603, acc 0.875
2017-03-02T23:33:37.080230: step 569, loss 0.54783, acc 0.765625
2017-03-02T23:33:37.183875: step 570, loss 0.677934, acc 0.734375
2017-03-02T23:33:37.296860: step 571, loss 0.633362, acc 0.75
2017-03-02T23:33:37.414791: step 572, loss 0.550352, acc 0.796875
2017-03-02T23:33:37.517888: step 573, loss 0.732503, acc 0.703125
2017-03-02T23:33:37.637806: step 574, loss 0.64504, acc 0.66
2017-03-02T23:33:37.725515: step 575, loss 0.462599, acc 0.796875
2017-03-02T23:33:37.822201: step 576, loss 0.303259, acc 0.859375
2017-03-02T23:33:37.925729: step 577, loss 0.396184, acc 0.890625
2017-03-02T23:33:38.030898: step 578, loss 0.476916, acc 0.75
2017-03-02T23:33:38.136372: step 579, loss 0.393875, acc 0.84375
2017-03-02T23:33:38.263706: step 580, loss 0.525429, acc 0.796875
2017-03-02T23:33:38.371789: step 581, loss 0.5202, acc 0.78125
2017-03-02T23:33:38.476643: step 582, loss 0.512645, acc 0.765625
2017-03-02T23:33:38.589908: step 583, loss 0.483916, acc 0.84375
2017-03-02T23:33:38.695672: step 584, loss 0.521456, acc 0.765625
2017-03-02T23:33:38.815534: step 585, loss 0.56089, acc 0.71875
2017-03-02T23:33:38.930484: step 586, loss 0.641827, acc 0.765625
2017-03-02T23:33:39.042615: step 587, loss 0.507282, acc 0.765625
2017-03-02T23:33:39.144180: step 588, loss 0.331359, acc 0.890625
2017-03-02T23:33:39.236942: step 589, loss 0.362252, acc 0.859375
2017-03-02T23:33:39.349771: step 590, loss 0.638246, acc 0.75
2017-03-02T23:33:39.454464: step 591, loss 0.27135, acc 0.90625
2017-03-02T23:33:39.562017: step 592, loss 0.39953, acc 0.859375
2017-03-02T23:33:39.667053: step 593, loss 0.468291, acc 0.78125
2017-03-02T23:33:39.767612: step 594, loss 0.420889, acc 0.78125
2017-03-02T23:33:39.863390: step 595, loss 0.635355, acc 0.78125
2017-03-02T23:33:39.955727: step 596, loss 0.492658, acc 0.84375
2017-03-02T23:33:40.051931: step 597, loss 0.452917, acc 0.765625
2017-03-02T23:33:40.171919: step 598, loss 0.548688, acc 0.78125
2017-03-02T23:33:40.278918: step 599, loss 0.441123, acc 0.8125
2017-03-02T23:33:40.381861: step 600, loss 0.488211, acc 0.828125

Evaluation:
2017-03-02T23:33:40.441934: step 600, loss 1.11448, acc 0.550173

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-600

2017-03-02T23:33:40.906440: step 601, loss 0.708454, acc 0.71875
2017-03-02T23:33:41.011956: step 602, loss 0.365807, acc 0.90625
2017-03-02T23:33:41.135301: step 603, loss 0.536518, acc 0.78125
2017-03-02T23:33:41.240071: step 604, loss 0.675899, acc 0.71875
2017-03-02T23:33:41.341821: step 605, loss 0.466134, acc 0.8125
2017-03-02T23:33:41.432623: step 606, loss 0.359834, acc 0.875
2017-03-02T23:33:41.530963: step 607, loss 0.407098, acc 0.859375
2017-03-02T23:33:41.635419: step 608, loss 0.551753, acc 0.8125
2017-03-02T23:33:41.743485: step 609, loss 0.538484, acc 0.78125
2017-03-02T23:33:41.852504: step 610, loss 0.676862, acc 0.71875
2017-03-02T23:33:41.963633: step 611, loss 0.441663, acc 0.75
2017-03-02T23:33:42.071730: step 612, loss 0.355558, acc 0.875
2017-03-02T23:33:42.161731: step 613, loss 0.314303, acc 0.84375
2017-03-02T23:33:42.261771: step 614, loss 0.505232, acc 0.75
2017-03-02T23:33:42.354538: step 615, loss 0.478069, acc 0.8
2017-03-02T23:33:42.463427: step 616, loss 0.484735, acc 0.78125
2017-03-02T23:33:42.569640: step 617, loss 0.523797, acc 0.765625
2017-03-02T23:33:42.677034: step 618, loss 0.392624, acc 0.859375
2017-03-02T23:33:42.785885: step 619, loss 0.558143, acc 0.828125
2017-03-02T23:33:42.904677: step 620, loss 0.407, acc 0.78125
2017-03-02T23:33:42.994899: step 621, loss 0.548247, acc 0.8125
2017-03-02T23:33:43.100908: step 622, loss 0.524318, acc 0.765625
2017-03-02T23:33:43.202176: step 623, loss 0.478052, acc 0.859375
2017-03-02T23:33:43.314144: step 624, loss 0.513802, acc 0.8125
2017-03-02T23:33:43.415480: step 625, loss 0.481921, acc 0.765625
2017-03-02T23:33:43.527584: step 626, loss 0.522968, acc 0.8125
2017-03-02T23:33:43.628377: step 627, loss 0.492813, acc 0.859375
2017-03-02T23:33:43.720306: step 628, loss 0.401899, acc 0.828125
2017-03-02T23:33:43.815165: step 629, loss 0.418482, acc 0.78125
2017-03-02T23:33:43.917869: step 630, loss 0.378524, acc 0.78125
2017-03-02T23:33:44.060636: step 631, loss 0.386626, acc 0.8125
2017-03-02T23:33:44.165450: step 632, loss 0.42932, acc 0.859375
2017-03-02T23:33:44.266996: step 633, loss 0.381256, acc 0.875
2017-03-02T23:33:44.369440: step 634, loss 0.454007, acc 0.8125
2017-03-02T23:33:44.463087: step 635, loss 0.41225, acc 0.84375
2017-03-02T23:33:44.554011: step 636, loss 0.422443, acc 0.84375
2017-03-02T23:33:44.662596: step 637, loss 0.768307, acc 0.734375
2017-03-02T23:33:44.767521: step 638, loss 0.583784, acc 0.78125
2017-03-02T23:33:44.876488: step 639, loss 0.518088, acc 0.765625
2017-03-02T23:33:44.975810: step 640, loss 0.504325, acc 0.765625
2017-03-02T23:33:45.080943: step 641, loss 0.33138, acc 0.890625
2017-03-02T23:33:45.188505: step 642, loss 0.26562, acc 0.921875
2017-03-02T23:33:45.283053: step 643, loss 0.495456, acc 0.8125
2017-03-02T23:33:45.388645: step 644, loss 0.456109, acc 0.78125
2017-03-02T23:33:45.491006: step 645, loss 0.611586, acc 0.75
2017-03-02T23:33:45.595718: step 646, loss 0.388301, acc 0.890625
2017-03-02T23:33:45.704839: step 647, loss 0.633982, acc 0.765625
2017-03-02T23:33:45.811581: step 648, loss 0.60086, acc 0.734375
2017-03-02T23:33:45.919178: step 649, loss 0.391176, acc 0.828125
2017-03-02T23:33:46.013907: step 650, loss 0.346948, acc 0.875
2017-03-02T23:33:46.111737: step 651, loss 0.572261, acc 0.765625
2017-03-02T23:33:46.229958: step 652, loss 0.413894, acc 0.859375
2017-03-02T23:33:46.335770: step 653, loss 0.513033, acc 0.734375
2017-03-02T23:33:46.440327: step 654, loss 0.384025, acc 0.8125
2017-03-02T23:33:46.542057: step 655, loss 0.343901, acc 0.859375
2017-03-02T23:33:46.636792: step 656, loss 0.272702, acc 0.9
2017-03-02T23:33:46.738204: step 657, loss 0.347402, acc 0.84375
2017-03-02T23:33:46.823810: step 658, loss 0.429245, acc 0.8125
2017-03-02T23:33:46.926524: step 659, loss 0.292888, acc 0.90625
2017-03-02T23:33:47.028601: step 660, loss 0.490449, acc 0.828125
2017-03-02T23:33:47.135595: step 661, loss 0.486628, acc 0.84375
2017-03-02T23:33:47.252722: step 662, loss 0.442733, acc 0.765625
2017-03-02T23:33:47.351863: step 663, loss 0.390608, acc 0.875
2017-03-02T23:33:47.455707: step 664, loss 0.476051, acc 0.828125
2017-03-02T23:33:47.541918: step 665, loss 0.514999, acc 0.78125
2017-03-02T23:33:47.641966: step 666, loss 0.441658, acc 0.8125
2017-03-02T23:33:47.742289: step 667, loss 0.425375, acc 0.8125
2017-03-02T23:33:47.843915: step 668, loss 0.518371, acc 0.8125
2017-03-02T23:33:47.948228: step 669, loss 0.599586, acc 0.78125
2017-03-02T23:33:48.050190: step 670, loss 0.43591, acc 0.796875
2017-03-02T23:33:48.156840: step 671, loss 0.194233, acc 0.890625
2017-03-02T23:33:48.242523: step 672, loss 0.407444, acc 0.796875
2017-03-02T23:33:48.339992: step 673, loss 0.283174, acc 0.890625
2017-03-02T23:33:48.444033: step 674, loss 0.405871, acc 0.828125
2017-03-02T23:33:48.544566: step 675, loss 0.417657, acc 0.859375
2017-03-02T23:33:48.646121: step 676, loss 0.502561, acc 0.78125
2017-03-02T23:33:48.750544: step 677, loss 0.372217, acc 0.84375
2017-03-02T23:33:48.853137: step 678, loss 0.511894, acc 0.796875
2017-03-02T23:33:48.958679: step 679, loss 0.400757, acc 0.828125
2017-03-02T23:33:49.049683: step 680, loss 0.438396, acc 0.84375
2017-03-02T23:33:49.153686: step 681, loss 0.303823, acc 0.890625
2017-03-02T23:33:49.256157: step 682, loss 0.601189, acc 0.75
