
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3,4,5
L2_REG_LAMBDA=0.0
LABELS_DATA_FILE=./nlp_features/gop_onehotlabels.npy
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
SENTENCES_DATA_FILE=./nlp_features/gop_sentences_list_of_strings.npy
UNROLLED_LSTM=False

Loading data...
Vocabulary Size: 13924
Train/Dev split: 12484/1387
Writing to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630

2017-03-02T17:32:20.921138: step 1, loss 3.41974, acc 0.25
2017-03-02T17:32:48.991094: step 359, loss 0.872542, acc 0.671875
2017-03-02T17:32:49.063164: step 360, loss 0.814869, acc 0.71875
2017-03-02T17:32:49.139930: step 361, loss 0.696419, acc 0.796875
2017-03-02T17:32:49.207770: step 362, loss 0.987019, acc 0.59375
2017-03-02T17:32:49.279458: step 363, loss 1.00994, acc 0.609375
2017-03-02T17:32:49.349711: step 364, loss 0.897472, acc 0.640625
2017-03-02T17:32:49.431096: step 365, loss 1.04407, acc 0.625
2017-03-02T17:32:49.493942: step 366, loss 1.16045, acc 0.5625
2017-03-02T17:32:49.564217: step 367, loss 0.817513, acc 0.640625
2017-03-02T17:32:49.639801: step 368, loss 1.01699, acc 0.578125
2017-03-02T17:32:49.716103: step 369, loss 0.795372, acc 0.703125
2017-03-02T17:32:49.789391: step 370, loss 0.895799, acc 0.59375
2017-03-02T17:32:49.866450: step 371, loss 1.03457, acc 0.5625
2017-03-02T17:32:49.940172: step 372, loss 0.908252, acc 0.640625
2017-03-02T17:32:50.015871: step 373, loss 0.921729, acc 0.625
2017-03-02T17:32:50.101640: step 374, loss 1.02914, acc 0.640625
2017-03-02T17:32:50.181998: step 375, loss 1.20984, acc 0.5625
2017-03-02T17:32:50.253574: step 376, loss 0.909607, acc 0.671875
2017-03-02T17:32:50.324680: step 377, loss 1.12297, acc 0.609375
2017-03-02T17:32:50.395541: step 378, loss 0.784338, acc 0.671875
2017-03-02T17:32:50.489138: step 379, loss 1.15631, acc 0.515625
2017-03-02T17:32:50.561827: step 380, loss 1.02673, acc 0.5625
2017-03-02T17:32:50.634656: step 381, loss 0.742874, acc 0.75
2017-03-02T17:32:50.727579: step 382, loss 0.778991, acc 0.671875
2017-03-02T17:32:50.810473: step 383, loss 1.17447, acc 0.484375
2017-03-02T17:32:50.879331: step 384, loss 0.663533, acc 0.6875
2017-03-02T17:32:50.947607: step 385, loss 0.861546, acc 0.640625
2017-03-02T17:32:51.022126: step 386, loss 0.628297, acc 0.8125
2017-03-02T17:32:51.089851: step 387, loss 1.14689, acc 0.53125
2017-03-02T17:32:51.157326: step 388, loss 0.936437, acc 0.640625
2017-03-02T17:32:51.235407: step 389, loss 0.98641, acc 0.640625
2017-03-02T17:32:51.311367: step 390, loss 1.06384, acc 0.5625
2017-03-02T17:32:51.386968: step 391, loss 0.765076, acc 0.703125
2017-03-02T17:32:51.463049: step 392, loss 1.84364, acc 0.5
2017-03-02T17:32:51.537241: step 393, loss 0.881397, acc 0.5625
2017-03-02T17:32:51.601327: step 394, loss 0.840969, acc 0.65625
2017-03-02T17:32:51.683015: step 395, loss 1.11925, acc 0.53125
2017-03-02T17:32:51.755510: step 396, loss 1.09904, acc 0.546875
2017-03-02T17:32:51.830384: step 397, loss 1.05184, acc 0.578125
2017-03-02T17:32:51.905531: step 398, loss 0.857204, acc 0.609375
2017-03-02T17:32:51.978611: step 399, loss 1.10113, acc 0.625
2017-03-02T17:32:52.049885: step 400, loss 0.698549, acc 0.703125

Evaluation:
2017-03-02T17:32:52.080684: step 400, loss 0.827883, acc 0.655371

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-400

2017-03-02T17:32:52.508067: step 401, loss 0.916224, acc 0.609375
2017-03-02T17:32:52.604408: step 402, loss 0.753154, acc 0.6875
2017-03-02T17:32:52.671345: step 403, loss 0.950185, acc 0.625
2017-03-02T17:32:52.743058: step 404, loss 0.92556, acc 0.671875
2017-03-02T17:32:52.823241: step 405, loss 0.900428, acc 0.671875
2017-03-02T17:32:52.884943: step 406, loss 0.93182, acc 0.5625
2017-03-02T17:32:52.960746: step 407, loss 0.944727, acc 0.65625
2017-03-02T17:32:53.029418: step 408, loss 0.820184, acc 0.625
2017-03-02T17:32:53.103063: step 409, loss 0.871534, acc 0.65625
2017-03-02T17:32:53.175866: step 410, loss 0.872229, acc 0.53125
2017-03-02T17:32:53.249629: step 411, loss 0.753242, acc 0.65625
2017-03-02T17:32:53.319896: step 412, loss 0.639982, acc 0.6875
2017-03-02T17:32:53.390319: step 413, loss 0.881211, acc 0.671875
2017-03-02T17:32:53.465191: step 414, loss 0.842745, acc 0.65625
2017-03-02T17:32:53.537942: step 415, loss 0.960459, acc 0.5625
2017-03-02T17:32:53.608068: step 416, loss 1.32727, acc 0.46875
2017-03-02T17:32:53.676400: step 417, loss 1.05449, acc 0.578125
2017-03-02T17:32:53.753926: step 418, loss 0.757405, acc 0.625
2017-03-02T17:32:53.825804: step 419, loss 0.745617, acc 0.609375
2017-03-02T17:32:53.900499: step 420, loss 0.859465, acc 0.625
2017-03-02T17:32:53.981348: step 421, loss 0.949587, acc 0.578125
2017-03-02T17:32:54.064115: step 422, loss 0.985443, acc 0.59375
2017-03-02T17:32:54.133819: step 423, loss 0.834317, acc 0.6875
2017-03-02T17:32:54.207255: step 424, loss 0.835394, acc 0.6875
2017-03-02T17:32:54.273528: step 425, loss 0.961264, acc 0.6875
2017-03-02T17:32:54.343058: step 426, loss 0.702251, acc 0.671875
2017-03-02T17:32:54.409393: step 427, loss 0.612217, acc 0.703125
2017-03-02T17:32:54.482052: step 428, loss 0.867445, acc 0.6875
2017-03-02T17:32:54.559548: step 429, loss 0.775836, acc 0.71875
2017-03-02T17:32:54.640144: step 430, loss 0.793712, acc 0.703125
2017-03-02T17:32:54.716574: step 431, loss 0.882865, acc 0.6875
2017-03-02T17:32:54.787992: step 432, loss 0.981756, acc 0.546875
2017-03-02T17:32:54.861359: step 433, loss 0.89279, acc 0.5625
2017-03-02T17:32:54.926671: step 434, loss 0.781951, acc 0.640625
2017-03-02T17:32:54.996670: step 435, loss 0.826266, acc 0.609375
2017-03-02T17:32:55.062844: step 436, loss 0.761669, acc 0.65625
2017-03-02T17:32:55.133136: step 437, loss 0.994502, acc 0.65625
2017-03-02T17:32:55.204678: step 438, loss 0.961719, acc 0.625
2017-03-02T17:32:55.272638: step 439, loss 0.645189, acc 0.703125
2017-03-02T17:32:55.339439: step 440, loss 0.676531, acc 0.703125
2017-03-02T17:32:55.421332: step 441, loss 0.69513, acc 0.703125
2017-03-02T17:32:55.492996: step 442, loss 0.967248, acc 0.65625
2017-03-02T17:32:55.595614: step 443, loss 0.764724, acc 0.703125
2017-03-02T17:32:55.658761: step 444, loss 0.67524, acc 0.765625
2017-03-02T17:32:55.755344: step 445, loss 0.70433, acc 0.6875
2017-03-02T17:32:55.828759: step 446, loss 0.802157, acc 0.703125
2017-03-02T17:32:55.901707: step 447, loss 0.810531, acc 0.640625
2017-03-02T17:32:55.976065: step 448, loss 0.713557, acc 0.71875
2017-03-02T17:32:56.060542: step 449, loss 1.11097, acc 0.515625
2017-03-02T17:32:56.133812: step 450, loss 0.81128, acc 0.65625
2017-03-02T17:32:56.202111: step 451, loss 0.804301, acc 0.671875
2017-03-02T17:32:56.274247: step 452, loss 0.973621, acc 0.59375
2017-03-02T17:32:56.344758: step 453, loss 0.807295, acc 0.625
2017-03-02T17:32:56.413662: step 454, loss 0.656841, acc 0.734375
2017-03-02T17:32:56.480088: step 455, loss 0.777524, acc 0.671875
2017-03-02T17:32:56.550779: step 456, loss 0.622736, acc 0.703125
2017-03-02T17:32:56.615807: step 457, loss 0.773055, acc 0.6875
2017-03-02T17:32:56.696081: step 458, loss 0.794253, acc 0.71875
2017-03-02T17:32:56.764859: step 459, loss 0.896145, acc 0.65625
2017-03-02T17:32:56.837206: step 460, loss 0.820061, acc 0.65625
2017-03-02T17:32:56.917774: step 461, loss 0.791747, acc 0.65625
2017-03-02T17:32:56.994548: step 462, loss 0.804145, acc 0.65625
2017-03-02T17:32:57.062154: step 463, loss 0.70297, acc 0.765625
2017-03-02T17:32:57.128664: step 464, loss 0.616019, acc 0.65625
2017-03-02T17:32:57.201967: step 465, loss 0.867202, acc 0.703125
2017-03-02T17:32:57.298802: step 466, loss 1.13292, acc 0.609375
2017-03-02T17:32:57.373093: step 467, loss 0.667262, acc 0.671875
2017-03-02T17:32:57.446056: step 468, loss 0.834069, acc 0.640625
2017-03-02T17:32:57.518362: step 469, loss 1.00409, acc 0.59375
2017-03-02T17:32:57.584653: step 470, loss 0.791824, acc 0.671875
2017-03-02T17:32:57.653941: step 471, loss 0.776131, acc 0.71875
2017-03-02T17:32:57.725256: step 472, loss 0.704016, acc 0.734375
2017-03-02T17:32:57.797845: step 473, loss 0.87899, acc 0.5625
2017-03-02T17:32:57.867025: step 474, loss 0.651408, acc 0.765625
2017-03-02T17:32:57.938711: step 475, loss 0.619238, acc 0.796875
2017-03-02T17:32:58.017140: step 476, loss 0.991647, acc 0.609375
2017-03-02T17:32:58.090753: step 477, loss 0.958083, acc 0.59375
2017-03-02T17:32:58.158733: step 478, loss 0.845306, acc 0.671875
2017-03-02T17:32:58.239763: step 479, loss 0.831199, acc 0.609375
2017-03-02T17:32:58.311158: step 480, loss 0.892294, acc 0.625
2017-03-02T17:32:58.387038: step 481, loss 0.885554, acc 0.609375
2017-03-02T17:32:58.455670: step 482, loss 0.683246, acc 0.71875
2017-03-02T17:32:58.524635: step 483, loss 0.94281, acc 0.578125
2017-03-02T17:32:58.593729: step 484, loss 0.916338, acc 0.59375
2017-03-02T17:32:58.663647: step 485, loss 0.768408, acc 0.625
2017-03-02T17:32:58.734110: step 486, loss 1.03947, acc 0.546875
2017-03-02T17:32:58.806984: step 487, loss 0.83339, acc 0.625
2017-03-02T17:32:58.891490: step 488, loss 0.707524, acc 0.703125
2017-03-02T17:32:58.961918: step 489, loss 1.06231, acc 0.640625
2017-03-02T17:32:59.034037: step 490, loss 0.829882, acc 0.6875
2017-03-02T17:32:59.113389: step 491, loss 0.919248, acc 0.59375
2017-03-02T17:32:59.179882: step 492, loss 0.807228, acc 0.65625
2017-03-02T17:32:59.243901: step 493, loss 0.952536, acc 0.546875
2017-03-02T17:32:59.319532: step 494, loss 0.693074, acc 0.65625
2017-03-02T17:32:59.392834: step 495, loss 0.925912, acc 0.640625
2017-03-02T17:32:59.466559: step 496, loss 0.646001, acc 0.734375
2017-03-02T17:32:59.538622: step 497, loss 0.875887, acc 0.65625
2017-03-02T17:32:59.614704: step 498, loss 0.943075, acc 0.625
2017-03-02T17:32:59.684863: step 499, loss 0.71745, acc 0.640625
2017-03-02T17:32:59.757329: step 500, loss 0.967786, acc 0.703125

Evaluation:
2017-03-02T17:32:59.781261: step 500, loss 0.836777, acc 0.657534

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-500

2017-03-02T17:33:00.233860: step 501, loss 0.81377, acc 0.640625
2017-03-02T17:33:00.305568: step 502, loss 0.766833, acc 0.6875
2017-03-02T17:33:00.377878: step 503, loss 0.726139, acc 0.6875
2017-03-02T17:33:00.448172: step 504, loss 0.77389, acc 0.640625
2017-03-02T17:33:00.516588: step 505, loss 0.613612, acc 0.78125
2017-03-02T17:33:00.588051: step 506, loss 0.780505, acc 0.59375
2017-03-02T17:33:00.661380: step 507, loss 0.829701, acc 0.65625
2017-03-02T17:33:00.738738: step 508, loss 0.846773, acc 0.6875
2017-03-02T17:33:00.810716: step 509, loss 0.686099, acc 0.6875
2017-03-02T17:33:00.886963: step 510, loss 0.818658, acc 0.65625
2017-03-02T17:33:00.962436: step 511, loss 0.70546, acc 0.71875
2017-03-02T17:33:01.033664: step 512, loss 0.734259, acc 0.6875
2017-03-02T17:33:01.106883: step 513, loss 0.922298, acc 0.625
2017-03-02T17:33:01.177969: step 514, loss 0.84793, acc 0.609375
2017-03-02T17:33:01.252744: step 515, loss 0.811872, acc 0.640625
2017-03-02T17:33:01.313515: step 516, loss 0.714597, acc 0.640625
2017-03-02T17:33:01.381192: step 517, loss 0.684501, acc 0.65625
2017-03-02T17:33:01.453577: step 518, loss 0.741751, acc 0.734375
2017-03-02T17:33:01.529876: step 519, loss 0.753956, acc 0.640625
2017-03-02T17:33:01.604436: step 520, loss 0.886353, acc 0.625
2017-03-02T17:33:01.677741: step 521, loss 0.787505, acc 0.671875
2017-03-02T17:33:01.748552: step 522, loss 0.693083, acc 0.734375
2017-03-02T17:33:01.817164: step 523, loss 0.443102, acc 0.828125
2017-03-02T17:33:01.889900: step 524, loss 0.98137, acc 0.65625
2017-03-02T17:33:01.961441: step 525, loss 0.656203, acc 0.75
2017-03-02T17:33:02.033085: step 526, loss 0.854882, acc 0.65625
2017-03-02T17:33:02.115775: step 527, loss 0.832607, acc 0.6875
2017-03-02T17:33:02.190347: step 528, loss 0.909331, acc 0.609375
2017-03-02T17:33:02.268044: step 529, loss 1.16192, acc 0.546875
2017-03-02T17:33:02.342482: step 530, loss 0.846682, acc 0.65625
2017-03-02T17:33:02.418994: step 531, loss 0.74187, acc 0.640625
2017-03-02T17:33:02.492603: step 532, loss 0.759291, acc 0.703125
2017-03-02T17:33:02.561940: step 533, loss 0.834373, acc 0.609375
2017-03-02T17:33:02.655713: step 534, loss 0.821916, acc 0.671875
2017-03-02T17:33:02.718295: step 535, loss 0.777094, acc 0.671875
2017-03-02T17:33:02.797517: step 536, loss 0.735823, acc 0.75
2017-03-02T17:33:02.872830: step 537, loss 0.615882, acc 0.71875
2017-03-02T17:33:02.942955: step 538, loss 0.899604, acc 0.625
2017-03-02T17:33:03.019337: step 539, loss 0.736363, acc 0.625
2017-03-02T17:33:03.092180: step 540, loss 0.957533, acc 0.640625
2017-03-02T17:33:03.169027: step 541, loss 0.746793, acc 0.65625
2017-03-02T17:33:03.239374: step 542, loss 0.818801, acc 0.671875
2017-03-02T17:33:03.314425: step 543, loss 0.813231, acc 0.671875
2017-03-02T17:33:03.392565: step 544, loss 0.748931, acc 0.6875
2017-03-02T17:33:03.465619: step 545, loss 0.702745, acc 0.65625
2017-03-02T17:33:03.534523: step 546, loss 1.02967, acc 0.609375
2017-03-02T17:33:03.605841: step 547, loss 0.713012, acc 0.734375
2017-03-02T17:33:03.680491: step 548, loss 0.894657, acc 0.609375
2017-03-02T17:33:03.749005: step 549, loss 0.996648, acc 0.578125
2017-03-02T17:33:03.818692: step 550, loss 0.495744, acc 0.8125
2017-03-02T17:33:03.888106: step 551, loss 0.849824, acc 0.671875
2017-03-02T17:33:03.955013: step 552, loss 0.867521, acc 0.640625
2017-03-02T17:33:04.024904: step 553, loss 0.870397, acc 0.625
2017-03-02T17:33:04.096742: step 554, loss 0.863521, acc 0.71875
2017-03-02T17:33:04.177469: step 555, loss 0.885784, acc 0.6875
2017-03-02T17:33:04.267746: step 556, loss 0.82836, acc 0.65625
2017-03-02T17:33:04.339595: step 557, loss 0.71284, acc 0.59375
2017-03-02T17:33:04.419595: step 558, loss 0.657595, acc 0.71875
2017-03-02T17:33:04.490589: step 559, loss 0.686025, acc 0.671875
2017-03-02T17:33:04.565156: step 560, loss 0.648111, acc 0.71875
2017-03-02T17:33:04.635225: step 561, loss 0.832318, acc 0.640625
2017-03-02T17:33:04.706907: step 562, loss 0.821266, acc 0.640625
2017-03-02T17:33:04.776896: step 563, loss 0.738345, acc 0.640625
2017-03-02T17:33:04.850951: step 564, loss 0.857616, acc 0.578125
2017-03-02T17:33:04.921451: step 565, loss 0.945245, acc 0.609375
2017-03-02T17:33:04.996220: step 566, loss 0.87697, acc 0.671875
2017-03-02T17:33:05.085059: step 567, loss 0.835258, acc 0.59375
2017-03-02T17:33:05.155017: step 568, loss 0.969882, acc 0.515625
2017-03-02T17:33:05.227843: step 569, loss 0.887295, acc 0.640625
2017-03-02T17:33:05.307566: step 570, loss 0.856179, acc 0.65625
2017-03-02T17:33:05.378313: step 571, loss 0.694893, acc 0.71875
2017-03-02T17:33:05.449450: step 572, loss 0.662116, acc 0.734375
2017-03-02T17:33:05.523540: step 573, loss 0.799995, acc 0.71875
2017-03-02T17:33:05.603986: step 574, loss 0.743667, acc 0.734375
2017-03-02T17:33:05.689657: step 575, loss 0.970222, acc 0.671875
2017-03-02T17:33:05.763730: step 576, loss 0.993964, acc 0.546875
2017-03-02T17:33:05.835630: step 577, loss 0.7696, acc 0.734375
2017-03-02T17:33:05.905991: step 578, loss 0.858927, acc 0.671875
2017-03-02T17:33:05.983990: step 579, loss 0.850156, acc 0.65625
2017-03-02T17:33:06.064779: step 580, loss 0.739055, acc 0.71875
2017-03-02T17:33:06.146376: step 581, loss 0.636226, acc 0.703125
2017-03-02T17:33:06.219782: step 582, loss 0.670006, acc 0.71875
2017-03-02T17:33:06.292753: step 583, loss 0.826326, acc 0.703125
2017-03-02T17:33:06.362844: step 584, loss 0.595527, acc 0.765625
2017-03-02T17:33:06.434028: step 585, loss 0.757033, acc 0.75
2017-03-02T17:33:06.504331: step 586, loss 0.845742, acc 0.59375
2017-03-02T17:33:06.582475: step 587, loss 0.758813, acc 0.703125
2017-03-02T17:33:06.650318: step 588, loss 0.464396, acc 0.75
2017-03-02T17:33:06.722989: step 589, loss 0.738687, acc 0.734375
2017-03-02T17:33:06.791831: step 590, loss 0.7726, acc 0.671875
2017-03-02T17:33:06.860885: step 591, loss 0.913912, acc 0.609375
2017-03-02T17:33:06.931787: step 592, loss 0.884836, acc 0.625
2017-03-02T17:33:07.008945: step 593, loss 0.710344, acc 0.71875
2017-03-02T17:33:07.085393: step 594, loss 0.622014, acc 0.734375
2017-03-02T17:33:07.157262: step 595, loss 0.732256, acc 0.734375
2017-03-02T17:33:07.230617: step 596, loss 0.628343, acc 0.6875
2017-03-02T17:33:07.304143: step 597, loss 0.495477, acc 0.8125
2017-03-02T17:33:07.385117: step 598, loss 0.79769, acc 0.65625
2017-03-02T17:33:07.455283: step 599, loss 0.728244, acc 0.734375
2017-03-02T17:33:07.522773: step 600, loss 0.710523, acc 0.703125

Evaluation:
2017-03-02T17:33:07.556743: step 600, loss 0.835352, acc 0.649603

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-600

2017-03-02T17:33:08.025275: step 601, loss 0.555258, acc 0.78125
2017-03-02T17:33:08.094277: step 602, loss 0.794468, acc 0.65625
2017-03-02T17:33:08.163368: step 603, loss 0.634688, acc 0.796875
2017-03-02T17:33:08.235187: step 604, loss 0.883722, acc 0.59375
2017-03-02T17:33:08.311589: step 605, loss 0.663867, acc 0.734375
2017-03-02T17:33:08.382705: step 606, loss 0.919023, acc 0.640625
2017-03-02T17:33:08.473026: step 607, loss 0.808484, acc 0.671875
2017-03-02T17:33:08.546772: step 608, loss 0.650581, acc 0.75
2017-03-02T17:33:08.615092: step 609, loss 0.916713, acc 0.609375
2017-03-02T17:33:08.683939: step 610, loss 0.815699, acc 0.6875
2017-03-02T17:33:08.759290: step 611, loss 0.827236, acc 0.59375
2017-03-02T17:33:08.827044: step 612, loss 0.721963, acc 0.671875
2017-03-02T17:33:08.893968: step 613, loss 0.731523, acc 0.6875
2017-03-02T17:33:08.971840: step 614, loss 0.809327, acc 0.640625
2017-03-02T17:33:09.042129: step 615, loss 0.707651, acc 0.6875
2017-03-02T17:33:09.111335: step 616, loss 0.735166, acc 0.609375
2017-03-02T17:33:09.184805: step 617, loss 0.739561, acc 0.65625
2017-03-02T17:33:09.257300: step 618, loss 0.934075, acc 0.671875
2017-03-02T17:33:09.330353: step 619, loss 0.854622, acc 0.703125
2017-03-02T17:33:09.402129: step 620, loss 0.787388, acc 0.6875
2017-03-02T17:33:09.468477: step 621, loss 0.743867, acc 0.671875
2017-03-02T17:33:09.543017: step 622, loss 0.763743, acc 0.640625
2017-03-02T17:33:09.646649: step 623, loss 0.744271, acc 0.6875
2017-03-02T17:33:09.718364: step 624, loss 0.828715, acc 0.671875
2017-03-02T17:33:09.799058: step 625, loss 0.743323, acc 0.6875
2017-03-02T17:33:09.870266: step 626, loss 0.849738, acc 0.671875
2017-03-02T17:33:09.945846: step 627, loss 0.612383, acc 0.75
2017-03-02T17:33:10.021462: step 628, loss 0.70696, acc 0.734375
2017-03-02T17:33:10.097618: step 629, loss 0.624933, acc 0.765625
2017-03-02T17:33:10.165456: step 630, loss 0.742238, acc 0.6875
2017-03-02T17:33:10.236372: step 631, loss 0.593759, acc 0.765625
2017-03-02T17:33:10.319690: step 632, loss 0.524587, acc 0.78125
2017-03-02T17:33:10.388571: step 633, loss 0.737869, acc 0.71875
2017-03-02T17:33:10.469926: step 634, loss 0.731065, acc 0.6875
2017-03-02T17:33:10.537859: step 635, loss 0.705385, acc 0.6875
2017-03-02T17:33:10.615233: step 636, loss 0.736708, acc 0.703125
2017-03-02T17:33:10.685633: step 637, loss 0.782725, acc 0.6875
2017-03-02T17:33:10.758362: step 638, loss 0.74176, acc 0.671875
2017-03-02T17:33:10.832239: step 639, loss 0.925866, acc 0.671875
2017-03-02T17:33:10.898697: step 640, loss 0.726663, acc 0.78125
2017-03-02T17:33:10.970013: step 641, loss 0.659341, acc 0.71875
2017-03-02T17:33:11.043003: step 642, loss 0.849342, acc 0.71875
2017-03-02T17:33:11.113969: step 643, loss 0.710215, acc 0.71875
2017-03-02T17:33:11.188232: step 644, loss 0.508256, acc 0.796875
2017-03-02T17:33:11.261625: step 645, loss 0.811045, acc 0.703125
2017-03-02T17:33:11.337045: step 646, loss 0.816658, acc 0.703125
2017-03-02T17:33:11.407277: step 647, loss 0.651239, acc 0.71875
2017-03-02T17:33:11.483633: step 648, loss 0.703922, acc 0.6875
2017-03-02T17:33:11.547875: step 649, loss 0.695093, acc 0.734375
2017-03-02T17:33:11.620164: step 650, loss 0.759183, acc 0.671875
2017-03-02T17:33:11.692399: step 651, loss 0.710267, acc 0.671875
2017-03-02T17:33:11.782540: step 652, loss 0.68574, acc 0.765625
2017-03-02T17:33:11.857591: step 653, loss 0.61924, acc 0.765625
2017-03-02T17:33:11.933494: step 654, loss 0.873388, acc 0.625
2017-03-02T17:33:12.012715: step 655, loss 0.796373, acc 0.703125
2017-03-02T17:33:12.091269: step 656, loss 0.717201, acc 0.703125
2017-03-02T17:33:12.161254: step 657, loss 0.871218, acc 0.609375
2017-03-02T17:33:12.229013: step 658, loss 0.659386, acc 0.671875
2017-03-02T17:33:12.298454: step 659, loss 0.604221, acc 0.734375
2017-03-02T17:33:12.367186: step 660, loss 0.87042, acc 0.640625
2017-03-02T17:33:12.441935: step 661, loss 0.573197, acc 0.71875
2017-03-02T17:33:12.509141: step 662, loss 0.893867, acc 0.625
2017-03-02T17:33:12.579931: step 663, loss 0.820061, acc 0.625
2017-03-02T17:33:12.662596: step 664, loss 0.763844, acc 0.734375
2017-03-02T17:33:12.741078: step 665, loss 0.646829, acc 0.8125
2017-03-02T17:33:12.811638: step 666, loss 0.809187, acc 0.65625
2017-03-02T17:33:12.886100: step 667, loss 0.736299, acc 0.65625
2017-03-02T17:33:12.952546: step 668, loss 0.720422, acc 0.71875
2017-03-02T17:33:13.023961: step 669, loss 0.632879, acc 0.671875
2017-03-02T17:33:13.096475: step 670, loss 0.614849, acc 0.734375
2017-03-02T17:33:13.170883: step 671, loss 0.734474, acc 0.71875
2017-03-02T17:33:13.239859: step 672, loss 0.981837, acc 0.59375
2017-03-02T17:33:13.314778: step 673, loss 0.825658, acc 0.6875
2017-03-02T17:33:13.386159: step 674, loss 0.847939, acc 0.671875
2017-03-02T17:33:13.456829: step 675, loss 0.622672, acc 0.78125
2017-03-02T17:33:13.534717: step 676, loss 0.703755, acc 0.734375
2017-03-02T17:33:13.604390: step 677, loss 0.835935, acc 0.59375
2017-03-02T17:33:13.674638: step 678, loss 0.65454, acc 0.71875
2017-03-02T17:33:13.744280: step 679, loss 0.863513, acc 0.640625
2017-03-02T17:33:13.819664: step 680, loss 0.620568, acc 0.734375
2017-03-02T17:33:13.891087: step 681, loss 0.650086, acc 0.703125
